vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
여의도,여의도,arrival,gate,gate-8,FPL1301001,UAM0050,handling,turnaround,24570.57,25170.57,06:49:30,06:59:30,600
잠실,잠실,arrival,fato,fato-1,FPL0102001,UAM0004,fatoLock,fato lock,24581.33,24641.33,06:49:41,06:50:41,60
가산,가산,arrival,fato,fato-1,FPL0614001,UAM0021,procedure,engine stop,24587.62,24767.62,06:49:47,06:52:47,180
잠실,잠실,arrival,fato,fato-1,FPL0102001,UAM0004,procedure,engine stop,24641.33,24821.33,06:50:41,06:53:41,180
상암,상암,arrival,gate,gate-6,FPL0103001,UAM0003,handling,turnaround,24645.29,25245.29,06:50:45,07:00:45,600
천호,천호,arrival,gate,gate-8,FPL1411001,UAM0053,handling,turnaround,24727.23,25327.23,06:52:07,07:02:07,600
수서,수서,arrival,gate,gate-7,FPL1517001,UAM0057,handling,turnaround,24842.59,25442.59,06:54:02,07:04:02,600
가산,가산,arrival,gate,gate-1,FPL0614001,UAM0021,handling,turnaround,24885.91,25485.91,06:54:45,07:04:45,600
잠실,잠실,arrival,gate,gate-1,FPL0102001,UAM0004,handling,turnaround,24939.62,25539.62,06:55:39,07:05:39,600
미아,미아,departure,gate,gate-1,FPL0611001,UAM0033,waiting,gate hold,25200,25230,07:00:00,07:00:30,30
광화문,광화문,departure,gate,gate-1,FPL1204001,UAM0049,waiting,gate hold,25200,25230,07:00:00,07:00:30,30
강남,강남,departure,fato,fato-1,FPL1312002,UAM0001,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
목동,목동,departure,fato,fato-1,FPL0517001,UAM0002,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
여의도,여의도,departure,fato,fato-1,FPL0112001,UAM0013,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
마곡,마곡,departure,fato,fato-1,FPL1513001,UAM0017,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
사당,사당,departure,fato,fato-1,FPL0815001,UAM0025,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
천호,천호,departure,fato,fato-1,FPL1114001,UAM0029,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
연신내,연신내,departure,fato,fato-1,FPL1005001,UAM0037,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
수서,수서,departure,fato,fato-1,FPL1714001,UAM0042,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
망우,망우,departure,fato,fato-1,FPL1602001,UAM0061,procedure,engine start,25318.28,25558.28,07:01:58,07:05:58,240
잠실,잠실,departure,fato,fato-1,FPL0212001,UAM0006,procedure,engine start,25348.28,25588.28,07:02:28,07:06:28,240
용산,용산,departure,fato,fato-1,FPL0406001,UAM0014,procedure,engine start,25348.28,25588.28,07:02:28,07:06:28,240
미아,미아,departure,fato,fato-1,FPL0605001,UAM0022,procedure,engine start,25348.28,25588.28,07:02:28,07:06:28,240
봉천,봉천,departure,fato,fato-1,FPL0715001,UAM0026,procedure,engine start,25348.28,25588.28,07:02:28,07:06:28,240
성수,성수,departure,fato,fato-1,FPL0905001,UAM0034,procedure,engine start,25348.28,25588.28,07:02:28,07:06:28,240
광화문,광화문,departure,fato,fato-1,FPL1215001,UAM0046,procedure,engine start,25348.28,25588.28,07:02:28,07:06:28,240
가산,가산,departure,fato,fato-1,FPL1413001,UAM0054,procedure,engine start,25348.28,25588.28,07:02:28,07:06:28,240
강남,강남,departure,fato,fato-2,FPL1315001,UAM0005,procedure,engine start,25358.28,25598.28,07:02:38,07:06:38,240
사당,사당,departure,fato,fato-2,FPL0805001,UAM0030,procedure,engine start,25358.28,25598.28,07:02:38,07:06:38,240
연신내,연신내,departure,fato,fato-2,FPL1001001,UAM0038,procedure,engine start,25358.28,25598.28,07:02:38,07:06:38,240
여의도,여의도,departure,fato,fato-2,FPL0116001,UAM0050,procedure,engine start,25358.28,25598.28,07:02:38,07:06:38,240
마곡,마곡,departure,fato,fato-2,FPL1506001,UAM0058,procedure,engine start,25358.28,25598.28,07:02:38,07:06:38,240
수서,수서,departure,fato,fato-2,FPL1712001,UAM0065,procedure,engine start,25358.28,25598.28,07:02:38,07:06:38,240
목동,목동,departure,fato,fato-2,FPL0515002,UAM0019,procedure,engine start,25378.28,25618.28,07:02:58,07:06:58,240
천호,천호,departure,fato,fato-2,FPL1112001,UAM0043,procedure,engine start,25378.28,25618.28,07:02:58,07:06:58,240
잠실,잠실,departure,fato,fato-2,FPL0205001,UAM0007,procedure,engine start,25388.28,25628.28,07:03:08,07:07:08,240
미아,미아,departure,fato,fato-2,FPL0603001,UAM0023,procedure,engine start,25388.28,25628.28,07:03:08,07:07:08,240
봉천,봉천,departure,fato,fato-2,FPL0706001,UAM0027,procedure,engine start,25388.28,25628.28,07:03:08,07:07:08,240
성수,성수,departure,fato,fato-2,FPL0908001,UAM0035,procedure,engine start,25388.28,25628.28,07:03:08,07:07:08,240
광화문,광화문,departure,fato,fato-2,FPL1205001,UAM0047,procedure,engine start,25388.28,25628.28,07:03:08,07:07:08,240
가산,가산,departure,fato,fato-2,FPL1415001,UAM0055,procedure,engine start,25388.28,25628.28,07:03:08,07:07:08,240
목동,목동,departure,fato,fato-1,FPL0516001,UAM0020,procedure,engine start,25646.86,25886.86,07:07:26,07:11:26,240
사당,사당,departure,fato,fato-1,FPL0810001,UAM0031,procedure,engine start,25646.86,25886.86,07:07:26,07:11:26,240
연신내,연신내,departure,fato,fato-1,FPL1011001,UAM0039,procedure,engine start,25646.86,25886.86,07:07:26,07:11:26,240
천호,천호,departure,fato,fato-1,FPL1115001,UAM0044,procedure,engine start,25646.86,25886.86,07:07:26,07:11:26,240
강남,강남,departure,fato,fato-1,FPL1308001,UAM0051,procedure,engine start,25646.86,25886.86,07:07:26,07:11:26,240
마곡,마곡,departure,fato,fato-1,FPL1504001,UAM0059,procedure,engine start,25646.86,25886.86,07:07:26,07:11:26,240
수서,수서,departure,fato,fato-1,FPL1705001,UAM0066,procedure,engine start,25646.86,25886.86,07:07:26,07:11:26,240
잠실,잠실,departure,fato,fato-1,FPL0207001,UAM0008,procedure,engine start,25676.86,25916.86,07:07:56,07:11:56,240
미아,미아,departure,fato,fato-1,FPL0601001,UAM0024,procedure,engine start,25676.86,25916.86,07:07:56,07:11:56,240
봉천,봉천,departure,fato,fato-1,FPL0711001,UAM0028,procedure,engine start,25676.86,25916.86,07:07:56,07:11:56,240
광화문,광화문,departure,fato,fato-1,FPL1201001,UAM0048,procedure,engine start,25676.86,25916.86,07:07:56,07:11:56,240
가산,가산,departure,fato,fato-1,FPL1416001,UAM0056,procedure,engine start,25676.86,25916.86,07:07:56,07:11:56,240
마곡,마곡,departure,fato,fato-2,FPL1502001,UAM0060,procedure,engine start,25686.86,25926.86,07:08:06,07:12:06,240
수서,수서,departure,fato,fato-2,FPL1703001,UAM0067,procedure,engine start,25686.86,25926.86,07:08:06,07:12:06,240
천호,천호,departure,fato,fato-2,FPL1107001,UAM0053,procedure,engine start,25706.86,25946.86,07:08:26,07:12:26,240
