"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"8-108","UAM0285","6인승","6","사당","1","2","10:16:11","가산","2","4","11:14:35","10:15:39","10:16:39","10:44:52","10:46:52","11:14:35","11:16:35","11:21:35","11:27:35"
"8-109","UAM0292","6인승","6","사당","1","4","10:17:18","잠실","2","1","11:07:23","10:16:18","10:17:18","10:46:52","10:48:52","11:07:23","11:09:23","11:14:23","11:20:23"
"8-110","UAM0053","6인승","6","사당","1","3","10:19:49","광화문","2","3","11:02:14","10:32:03","10:33:03","10:48:52","10:50:52","11:02:14","11:04:14","11:09:14","11:15:14"
"8-111","UAM0888","6인승","6","사당","1","4","10:21:50","천호","2","4","12:55:23","10:20:50","10:21:50","10:50:52","10:52:52","12:55:23","12:57:23","13:02:23","13:08:23"
"8-112","UAM0889","6인승","6","사당","1","5","10:22:03","여의도","2","4","11:07:42","10:21:03","10:22:03","10:52:52","10:54:52","11:07:42","11:09:42","11:14:42","11:20:42"
"8-113","UAM0178","6인승","6","사당","1","1","10:23:12","상암","2","2","11:07:00","10:30:03","10:31:03","10:54:52","10:56:52","11:07:00","11:09:00","11:14:00","11:20:00"
"8-114","UAM0890","6인승","6","사당","1","4","10:23:38","마곡","2","1","13:48:42","10:22:38","10:23:38","10:56:52","10:58:52","13:48:42","13:50:42","13:55:42","14:01:42"
"8-115","UAM0109","6인승","6","사당","1","3","10:26:06","수서","2","2","11:11:14","10:33:33","10:34:33","10:58:52","11:00:52","11:11:14","11:13:14","11:18:14","11:24:14"
"8-116","UAM0893","6인승","6","사당","1","4","10:26:39","목동","2","4","14:34:55","10:25:39","10:26:39","11:00:52","11:02:52","14:34:55","14:36:55","14:41:55","14:47:55"
"8-117","UAM0400","6인승","6","사당","1","2","10:27:46","성수","2","4","11:52:15","10:27:33","10:28:33","11:02:52","11:04:52","11:52:15","11:54:15","11:59:15","12:05:15"
"8-118","UAM0894","6인승","6","사당","1","5","10:27:54","연신내","2","4","11:23:08","10:26:54","10:27:54","11:04:52","11:06:52","11:23:08","11:25:08","11:30:08","11:36:08"
"8-119","UAM0395","6인승","6","사당","1","1","10:36:31","천호","2","2","13:10:27","10:39:09","10:40:09","11:06:52","11:08:52","13:10:27","13:12:27","13:17:27","13:23:27"
"8-120","UAM0484","6인승","6","사당","1","2","10:37:44","가산","2","1","11:43:30","10:49:39","10:50:39","11:08:52","11:10:52","11:43:30","11:45:30","11:50:30","11:56:30"
"8-121","UAM0165","6인승","6","사당","1","3","10:39:23","광화문","2","4","11:35:25","10:51:39","10:52:39","11:10:52","11:12:52","11:35:25","11:37:25","11:42:25","11:48:25"
"8-122","UAM0103","6인승","6","사당","1","1","10:39:24","상암","2","4","11:29:47","10:47:39","10:48:39","11:12:52","11:14:52","11:29:47","11:31:47","11:36:47","11:42:47"
"8-123","UAM0915","6인승","6","사당","1","4","10:39:41","마곡","2","3","14:20:42","10:38:41","10:39:41","11:14:52","11:16:52","14:20:42","14:22:42","14:27:42","14:33:42"
"8-124","UAM0917","6인승","6","사당","1","5","10:39:47","여의도","2","3","11:26:47","10:38:47","10:39:47","11:16:52","11:18:52","11:26:47","11:28:47","11:33:47","11:39:47"
"8-125","UAM0921","6인승","6","사당","1","4","10:41:37","성수","2","4","12:00:15","10:40:37","10:41:37","11:18:52","11:20:52","12:00:15","12:02:15","12:07:15","12:13:15"
"8-126","UAM0176","6인승","6","사당","1","2","10:43:44","미아","2","4","11:37:56","10:51:09","10:52:09","11:20:52","11:22:52","11:37:56","11:39:56","11:44:56","11:50:56"
"8-127","UAM0926","6인승","6","사당","1","4","10:43:50","잠실","2","2","11:33:27","10:42:50","10:43:50","11:22:52","11:24:52","11:33:27","11:35:27","11:40:27","11:46:27"
"8-128","UAM0558","6인승","6","사당","1","3","10:45:35","천호","2","5","13:16:27","10:53:09","10:54:09","11:24:52","11:26:52","13:16:27","13:18:27","13:23:27","13:29:27"
"8-129","UAM0928","6인승","6","사당","1","4","10:45:47","목동","2","2","15:14:55","10:44:47","10:45:47","11:26:52","11:28:52","15:14:55","15:16:55","15:21:55","15:27:55"
"8-130","UAM0929","6인승","6","사당","1","5","10:45:57","망우","2","4","11:41:46","10:44:57","10:45:57","11:28:52","11:30:52","11:41:46","11:43:46","11:48:46","11:54:46"
"8-131","UAM0100","6인승","6","사당","1","1","10:47:12","연신내","2","4","11:44:19","10:49:09","10:50:09","11:30:52","11:32:52","11:44:19","11:46:19","11:51:19","11:57:19"
"8-132","UAM0671","6인승","6","사당","1","2","10:50:42","마곡","2","2","14:38:42","10:52:39","10:53:39","11:32:52","11:34:52","14:38:42","14:40:42","14:45:42","14:51:42"
"8-133","UAM0412","6인승","6","사당","1","3","10:53:33","천호","2","3","13:38:27","10:54:39","10:55:39","11:34:52","11:36:52","13:38:27","13:40:27","13:45:27","13:51:27"
"8-134","UAM0350","6인승","6","사당","1","5","10:56:08","수서","2","2","11:49:14","10:55:09","10:56:09","11:36:52","11:38:52","11:49:14","11:51:14","11:56:14","12:02:14"
"8-135","UAM0079","6인승","6","사당","1","4","10:57:01","광화문","2","3","12:01:25","10:56:01","10:57:01","11:38:52","11:40:52","12:01:25","12:03:25","12:08:25","12:14:25"
"8-136","UAM0380","6인승","6","사당","1","6","10:57:47","성수","2","1","12:16:15","10:57:09","10:58:09","11:40:52","11:42:52","12:16:15","12:18:15","12:23:15","12:29:15"
"8-137","UAM0705","6인승","6","사당","1","1","11:00:45","가산","2","3","12:12:35","11:00:11","11:01:11","11:42:52","11:44:52","12:12:35","12:14:35","12:19:35","12:25:35"
"8-138","UAM0451","6인승","6","사당","1","3","11:05:13","천호","2","2","13:55:23","11:04:13","11:05:13","11:44:52","11:46:52","13:55:23","13:57:23","14:02:23","14:08:23"
"8-139","UAM0826","6인승","6","사당","1","4","11:08:41","마곡","2","1","15:10:42","11:07:41","11:08:41","11:46:52","11:48:52","15:10:42","15:12:42","15:17:42","15:23:42"
"8-140","UAM0274","6인승","6","사당","1","2","11:08:56","수서","2","3","12:06:43","11:14:52","11:15:52","11:48:52","11:50:52","12:06:43","12:08:43","12:13:43","12:19:43"
"8-141","UAM0455","6인승","6","사당","1","1","11:13:54","목동","2","2","16:12:55","11:16:52","11:17:52","11:50:52","11:52:52","16:12:55","16:14:55","16:19:55","16:25:55"
"8-142","UAM0526","6인승","6","사당","1","2","11:15:44","광화문","2","4","12:31:30","11:16:22","11:17:22","11:52:52","11:54:52","12:31:30","12:33:30","12:38:30","12:44:30"
"8-143","UAM0843","6인승","6","사당","1","1","11:20:13","잠실","2","3","12:07:54","11:25:09","11:26:09","11:54:52","11:56:52","12:07:54","12:09:54","12:14:54","12:20:54"
