"LocalID","ID","Type","Pax","From","DepFATO_No","DepGate_No","STD","To","ArrFATO_No","ArrGate_No","STA","DepGateIn","DepGateOut","DepFATOIn","DepFATOOut","ArrFATOIn","ArrFATOOut","ArrGateIn","ArrGateOut"
"3-109","UAM0057","6인승","6","상암","1","2","12:57:10","수서","2","4","13:45:41","13:14:01","13:15:01","13:22:31","13:24:31","13:45:41","13:47:41","13:52:41","13:58:41"
"3-110","UAM0244","6인승","6","상암","1","1","13:01:57","망우","2","3","13:41:46","13:01:14","13:02:14","13:24:31","13:26:31","13:41:46","13:43:46","13:48:46","13:54:46"
"3-111","UAM0430","6인승","6","상암","1","2","13:02:56","천호","2","3","17:03:23","13:15:31","13:16:31","13:26:31","13:28:31","17:03:23","17:05:23","17:10:23","17:16:23"
"3-112","UAM0927","6인승","6","상암","1","2","13:03:26","봉천","2","3","14:00:57","13:38:10","13:39:10","13:44:10","13:46:10","14:00:57","14:02:57","14:07:57","14:13:57"
"3-113","UAM0747","6인승","6","상암","1","1","13:03:52","가산","2","4","14:14:35","13:02:52","13:03:52","13:46:10","13:48:10","14:14:35","14:16:35","14:21:35","14:27:35"
"3-114","UAM0613","6인승","6","상암","1","3","13:08:23","사당","2","4","14:07:39","13:14:31","13:15:31","13:48:10","13:50:10","14:07:39","14:09:39","14:14:39","14:20:39"
"3-115","UAM0389","6인승","6","상암","1","3","13:13:36","잠실","2","4","14:15:23","13:16:01","13:17:01","13:50:10","13:52:10","14:15:23","14:17:23","14:22:23","14:28:23"
"3-116","UAM0172","6인승","6","상암","1","2","13:15:06","성수","2","5","14:24:15","13:46:12","13:47:12","13:52:12","13:54:12","14:24:15","14:26:15","14:31:15","14:37:15"
"3-117","UAM0224","6인승","6","상암","1","2","13:16:34","강남","2","2","17:18:49","13:47:42","13:48:42","13:54:12","13:56:12","17:18:49","17:20:49","17:25:49","17:31:49"
"3-118","UAM1003","6인승","6","상암","1","3","13:30:13","마곡","2","4","19:10:42","13:40:10","13:41:10","13:56:12","13:58:12","19:10:42","19:12:42","19:17:42","19:23:42"
"3-119","UAM0260","6인승","6","상암","1","4","13:31:59","용산","2","1","14:08:26","13:30:59","13:31:59","13:58:12","14:00:12","14:08:26","14:10:26","14:15:26","14:21:26"
"3-120","UAM0439","6인승","6","상암","1","1","13:37:50","천호","2","3","18:05:23","13:43:42","13:44:42","14:00:12","14:02:12","18:05:23","18:07:23","18:12:23","18:18:23"
"3-121","UAM0783","6인승","6","상암","1","2","13:45:29","사당","2","4","14:42:48","14:02:40","14:03:40","14:08:40","14:10:40","14:42:48","14:44:48","14:49:48","14:55:48"
"3-122","UAM0796","6인승","6","상암","1","1","13:55:52","성수","2","3","14:57:08","13:57:44","13:58:44","14:10:40","14:12:40","14:57:08","14:59:08","15:04:08","15:10:08"
"3-123","UAM0598","6인승","6","상암","1","2","13:59:24","마곡","2","4","20:02:42","14:04:10","14:05:10","14:12:40","14:14:40","20:02:42","20:04:42","20:09:42","20:15:42"
"3-124","UAM0837","6인승","6","상암","1","3","14:00:42","봉천","2","2","14:26:15","13:59:42","14:00:42","14:14:40","14:16:40","14:26:15","14:28:15","14:33:15","14:39:15"
"3-125","UAM0362","6인승","6","상암","1","3","14:00:59","강남","2","4","18:36:49","14:08:31","14:09:31","14:16:40","14:18:40","18:36:49","18:38:49","18:43:49","18:49:49"
"3-126","UAM1172","6인승","6","상암","1","3","14:02:23","가산","2","1","15:09:41","14:10:01","14:11:01","14:18:40","14:20:40","15:09:41","15:11:41","15:16:41","15:22:41"
"3-127","UAM0470","6인승","6","상암","1","2","14:03:41","수서","2","3","14:38:43","14:05:40","14:06:40","14:20:40","14:22:40","14:38:43","14:40:43","14:45:43","14:51:43"
"3-128","UAM0561","6인승","6","상암","1","1","14:04:51","망우","2","2","14:41:58","14:06:31","14:07:31","14:22:40","14:24:40","14:41:58","14:43:58","14:48:58","14:54:58"
"3-129","UAM0821","6인승","6","상암","1","1","14:09:25","광화문","2","3","15:41:25","14:08:25","14:09:25","14:24:40","14:26:40","15:41:25","15:43:25","15:48:25","15:54:25"
"3-130","UAM0843","6인승","6","상암","1","3","14:13:32","미아","2","1","14:43:33","14:12:32","14:13:32","14:26:40","14:28:40","14:43:33","14:45:33","14:50:33","14:56:33"
"3-131","UAM1245","6인승","6","상암","1","5","14:23:31","성수","2","4","15:34:15","14:22:31","14:23:31","14:28:40","14:30:40","15:34:15","15:36:15","15:41:15","15:47:15"
"3-132","UAM0895","6인승","6","상암","1","2","14:27:13","마곡","2","3","20:52:42","14:29:58","14:30:58","14:35:58","14:37:58","20:52:42","20:54:42","20:59:42","21:05:42"
"3-133","UAM0738","6인승","6","상암","1","2","14:27:16","잠실","2","2","15:01:23","14:31:28","14:32:28","14:37:58","14:39:58","15:01:23","15:03:23","15:08:23","15:14:23"
"3-134","UAM0021","6인승","6","상암","1","1","14:29:49","강남","2","3","19:08:49","14:35:44","14:36:44","14:41:44","14:43:44","19:08:49","19:10:49","19:15:49","19:21:49"
"3-135","UAM0157","6인승","6","상암","1","2","14:29:55","봉천","2","3","15:08:37","14:40:10","14:41:10","14:46:10","14:48:10","15:08:37","15:10:37","15:15:37","15:21:37"
"3-136","UAM0147","6인승","6","상암","1","2","14:30:53","가산","2","3","15:28:35","14:41:40","14:42:40","14:48:10","14:50:10","15:28:35","15:30:35","15:35:35","15:41:35"
"3-137","UAM0623","6인승","6","상암","1","1","14:44:17","천호","2","2","19:35:23","14:44:14","14:45:14","14:50:14","14:52:14","19:35:23","19:37:23","19:42:23","19:48:23"
"3-138","UAM0875","6인승","6","상암","1","2","14:44:32","수서","2","1","15:25:41","14:50:30","14:51:30","14:56:30","14:58:30","15:25:41","15:27:41","15:32:41","15:38:41"
"3-139","UAM1139","6인승","6","상암","1","2","14:50:46","미아","2","5","15:13:56","14:52:00","14:53:00","14:58:30","15:00:30","15:13:56","15:15:56","15:20:56","15:26:56"
"3-140","UAM0099","6인승","6","상암","1","1","14:51:54","가산","2","3","15:56:39","14:53:56","14:54:56","15:00:30","15:02:30","15:56:39","15:58:39","16:03:39","16:09:39"
"3-141","UAM0047","6인승","6","상암","1","2","14:53:58","광화문","2","2","16:23:25","15:00:31","15:01:31","15:06:31","15:08:31","16:23:25","16:25:25","16:30:25","16:36:25"
"3-142","UAM0409","6인승","6","상암","1","4","14:55:06","사당","2","4","15:41:39","14:54:06","14:55:06","15:08:31","15:10:31","15:41:39","15:43:39","15:48:39","15:54:39"
"3-143","UAM0861","6인승","6","상암","1","1","15:02:51","강남","2","3","19:58:49","15:06:10","15:07:10","15:12:10","15:14:10","19:58:49","20:00:49","20:05:49","20:11:49"
"3-144","UAM1177","6인승","6","상암","1","2","15:08:16","잠실","2","3","15:43:30","15:07:16","15:08:16","15:14:10","15:16:10","15:43:30","15:45:30","15:50:30","15:56:30"
"3-145","UAM0326","6인승","6","상암","1","2","15:09:53","천호","2","3","20:12:27","15:08:53","15:09:53","15:16:10","15:18:10","20:12:27","20:14:27","20:19:27","20:25:27"
