vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
광화문,광화문,departure,fato,fato-2,FPL1215001,UAM0092,procedure,engine start,23970,24210,06:39:30,06:43:30,240
강남,강남,departure,fato,fato-2,FPL1316001,UAM0100,procedure,engine start,23970,24210,06:39:30,06:43:30,240
가산,가산,departure,fato,fato-2,FPL1410001,UAM0108,procedure,engine start,23970,24210,06:39:30,06:43:30,240
마곡,마곡,departure,fato,fato-2,FPL1509002,UAM0116,procedure,engine start,23970,24210,06:39:30,06:43:30,240
망우,망우,departure,fato,fato-2,FPL1617001,UAM0124,procedure,engine start,23970,24210,06:39:30,06:43:30,240
수서,수서,departure,fato,fato-2,FPL1712001,UAM0132,procedure,engine start,23970,24210,06:39:30,06:43:30,240
망우,망우,arrival,fato,fato-3,FPL1216001,UAM0089,fatoLock,fato lock,24125.95,24185.95,06:42:05,06:43:05,60
강남,강남,arrival,fato,fato-3,FPL1613001,UAM0121,fatoLock,fato lock,24180.92,24240.92,06:43:00,06:44:00,60
목동,목동,arrival,fato,fato-3,FPL0805001,UAM0058,fatoLock,fato lock,24182.84,24242.84,06:43:02,06:44:02,60
망우,망우,arrival,fato,fato-3,FPL1216001,UAM0089,procedure,engine stop,24185.95,24365.95,06:43:05,06:46:05,180
미아,미아,arrival,fato,fato-3,FPL0906001,UAM0065,fatoLock,fato lock,24188.07,24248.07,06:43:08,06:44:08,60
성수,성수,arrival,fato,fato-3,FPL0109001,UAM0001,fatoLock,fato lock,24189.22,24249.22,06:43:09,06:44:09,60
마곡,마곡,arrival,fato,fato-3,FPL0115001,UAM0002,fatoLock,fato lock,24229.49,24289.49,06:43:49,06:44:49,60
강남,강남,arrival,fato,fato-3,FPL1613001,UAM0121,procedure,engine stop,24240.92,24420.92,06:44:00,06:47:00,180
목동,목동,arrival,fato,fato-3,FPL0805001,UAM0058,procedure,engine stop,24242.84,24422.84,06:44:02,06:47:02,180
미아,미아,arrival,fato,fato-3,FPL0906001,UAM0065,procedure,engine stop,24248.07,24428.07,06:44:08,06:47:08,180
성수,성수,arrival,fato,fato-3,FPL0109001,UAM0001,procedure,engine stop,24249.22,24429.22,06:44:09,06:47:09,180
봉천,봉천,arrival,fato,fato-3,FPL1007001,UAM0073,fatoLock,fato lock,24264.28,24324.28,06:44:24,06:45:24,60
목동,목동,arrival,fato,fato-4,FPL1305001,UAM0098,fatoLock,fato lock,24269.56,24329.56,06:44:29,06:45:29,60
천호,천호,arrival,fato,fato-3,FPL0811001,UAM0057,fatoLock,fato lock,24283.41,24343.41,06:44:43,06:45:43,60
사당,사당,arrival,fato,fato-3,FPL1108001,UAM0081,fatoLock,fato lock,24283.41,24343.41,06:44:43,06:45:43,60
마곡,마곡,arrival,fato,fato-3,FPL0115001,UAM0002,procedure,engine stop,24289.49,24469.49,06:44:49,06:47:49,180
여의도,여의도,departure,fato,fato-1,FPL0117001,UAM0005,procedure,engine start,24290,24530,06:44:50,06:48:50,240
잠실,잠실,departure,fato,fato-1,FPL0205001,UAM0013,procedure,engine start,24290,24530,06:44:50,06:48:50,240
상암,상암,departure,fato,fato-1,FPL0316001,UAM0021,procedure,engine start,24290,24530,06:44:50,06:48:50,240
목동,목동,departure,fato,fato-1,FPL0511002,UAM0037,procedure,engine start,24290,24530,06:44:50,06:48:50,240
미아,미아,departure,fato,fato-1,FPL0609001,UAM0045,procedure,engine start,24290,24530,06:44:50,06:48:50,240
