vertiport,vertiport_class,vertiport_lat_deg,vertiport_lon_deg,vertiport_angle_deg,s_id,node_id,semantic_id,display_id,node_type,source_layout_marker,local_x_cm,local_y_cm,local_z_cm,actor_x_cm,actor_y_cm,actor_z_cm,marker_x_cm,marker_y_cm,marker_z_cm,label_u_x_cm,label_u_y_cm,label_u_z_cm,airsim_x_m,airsim_y_m,airsim_z_m,lla_lon_deg,lla_lat_deg,lla_height_m,unreal_label_text,source_component_marker,source_component_label,trace_status,extraction_source
미아,port,37.630207000000,127.026053000000,74.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,425267.228271,-703447.852176,-29370.529782,425267,-703448,-29371,4252.672283,-7034.478522,-293.705298,127.026176413226,37.629869603137,61.600121,17 | U +425267 / -703448 / -29371,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,425736.648405,-701813.948118,-29369.024806,425737,-701814,-29369,4257.366484,-7018.139481,-293.690248,127.026229496371,37.629722370286,61.600248,18 | U +425737 / -701814 / -29369,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,426201.926597,-700194.460860,-29367.533109,426202,-700194,-29368,4262.019266,-7001.944609,-293.675331,127.026282110928,37.629576436521,61.600419,19 | U +426202 / -700194 / -29368,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,426667.204789,-698574.973602,-29366.041412,426667,-698575,-29366,4266.672048,-6985.749736,-293.660414,127.026334725280,37.629430502729,61.600635,20 | U +426667 / -698575 / -29366,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,425501.938338,-702630.900147,-29369.777294,425502,-702631,-29370,4255.019383,-7026.309001,-293.697773,127.026202954825,37.629795986715,61.600179,21 | U +425502 / -702631 / -29370,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,425969.425566,-701003.723929,-29368.278514,425969,-701004,-29368,4259.694256,-7010.037239,-293.682785,127.026255819288,37.629649360103,61.600328,22 | U +425969 / -701004 / -29368,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,426434.703758,-699384.236671,-29366.786818,426435,-699384,-29367,4264.347038,-6993.842367,-293.667868,127.026308433742,37.629503426325,61.600522,23 | U +426435 / -699384 / -29367,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,426955.760107,-697570.603166,-29365.116294,426956,-697571,-29365,4269.557601,-6975.706032,-293.651163,127.026367355442,37.629339997783,61.600791,24 | U +426956 / -697571 / -29365,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,424175.800179,-707191.900473,-29533.968058,429421.098650,-696359.258548,-29365.406880,429421,-696359,-29365,4294.210987,-6963.592585,-293.654069,127.026646568280,37.629230743639,61.601141,25 F2 | U +429421 / -696359 / -29365,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,424175.800179,-707191.900473,-29533.968058,425509.339385,-695235.414856,-29361.559025,425509,-695235,-29362,4255.093394,-6952.354149,-293.615590,127.026203362899,37.629129669397,61.601142,26 F1 | U +425509 / -695235 / -29362,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,424175.800179,-707191.900473,-29533.968058,427244.315425,-696566.232730,-29364.191176,427244,-696566,-29364,4272.443154,-6965.662327,-293.641912,127.026399985525,37.629249492825,61.600965,27 | U +427244 / -696566 / -29364,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,424175.800179,-707191.900473,-29533.968058,428080.335954,-695974.059052,-29364.088021,428080,-695974,-29364,4280.803360,-6959.740591,-293.640880,127.026494658684,37.629196100444,61.601112,28 | U +428080 / -695974 / -29364,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
미아,port,37.630207000000,127.026053000000,74.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,424175.800179,-707191.900473,-29533.968058,426850.102081,-695620.614353,-29362.877884,426850,-695621,-29363,4268.501021,-6956.206144,-293.628779,127.026355272225,37.629164312968,61.601112,29 | U +426850 / -695621 / -29363,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-312092.662677,927073.032709,-29592.176756,-312093,927073,-29592,-3120.926627,9270.730327,-295.921768,126.942713911256,37.482966002500,61.600152,1 G8 | U -312093 / +927073 / -29592,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-310409.297134,927310.267211,-29591.689595,-310409,927310,-29592,-3104.092971,9273.102672,-295.916896,126.942904247373,37.482944684447,61.600278,2 G7 | U -310409 / +927310 / -29592,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S03,3,G6,S03 G6,gate,Cube3,7285.000000,-2050.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-308740.784815,927545.408468,-29591.206732,-308741,927545,-29591,-3087.407848,9275.454085,-295.912067,126.943092903947,37.482923554192,61.600448,3 G6 | U -308741 / +927545 / -29591,GroundNodeMarker_2,GroundNodeLabel_2,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S04,4,G5,S04 G5,gate,Cube4,8970.000000,-2050.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-307072.272497,927780.549725,-29590.723869,-307072,927781,-29591,-3070.722725,9277.805497,-295.907239,126.943281560415,37.482902423636,61.600663,4 G5 | U -307072 / +927781 / -29591,GroundNodeMarker_3,GroundNodeLabel_3,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-312266.401335,928305.849127,-29594.063119,-312266,928306,-29594,-3122.664013,9283.058491,-295.940631,126.942694320133,37.482854919749,61.600124,5 | U -312266 / +928306 / -29594,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S06,6,,S06,taxi,Cube6,5600.000000,-805.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-310583.035792,928543.083629,-29593.575958,-310583,928543,-29594,-3105.830358,9285.430836,-295.935760,126.942884655973,37.482833601727,61.600251,6 | U -310583 / +928543 / -29594,GroundNodeMarker_5,GroundNodeLabel_5,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S07,7,,S07,taxi,Cube7,7285.000000,-805.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-308914.523473,928778.224886,-29593.093095,-308915,928778,-29593,-3089.145235,9287.782249,-295.930931,126.943073312274,37.482812471503,61.600421,7 | U -308915 / +928778 / -29593,GroundNodeMarker_6,GroundNodeLabel_6,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S08,8,,S08,taxi,Cube8,8970.000000,-805.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-307246.011155,929013.366143,-29592.610232,-307246,929013,-29593,-3072.460112,9290.133661,-295.926102,126.943261968468,37.482791340978,61.600635,8 | U -307246 / +929013 / -29593,GroundNodeMarker_7,GroundNodeLabel_7,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S09,9,,S09,taxi,Cube9,3900.000000,775.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-312486.888949,929870.387232,-29596.457057,-312487,929870,-29596,-3124.868889,9298.703872,-295.964571,126.942669457586,37.482713947254,61.600124,9 | U -312487 / +929870 / -29596,GroundNodeMarker_8,GroundNodeLabel_8,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S10,10,,S10,taxi,Cube10,5600.000000,775.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-310803.523406,930107.621734,-29595.969896,-310804,930108,-29596,-3108.035234,9301.076217,-295.959699,126.942859793076,37.482692629272,61.600251,10 | U -310804 / +930108 / -29596,GroundNodeMarker_9,GroundNodeLabel_9,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S11,11,,S11,taxi,Cube11,7285.000000,775.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-309135.011087,930342.762991,-29595.487033,-309135,930343,-29595,-3091.350111,9303.427630,-295.954870,126.943048449029,37.482671499088,61.600421,11 | U -309135 / +930343 / -29595,GroundNodeMarker_10,GroundNodeLabel_10,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S12,12,,S12,taxi,Cube12,8970.000000,775.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-307466.498769,930577.904247,-29595.004171,-307466,930578,-29595,-3074.664988,9305.779042,-295.950042,126.943237104876,37.482650368602,61.600635,12 | U -307466 / +930578 / -29595,GroundNodeMarker_11,GroundNodeLabel_11,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S13,13,G4,S13 G4,gate,Cube13,3900.000000,2020.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-312660.627607,931103.203650,-29598.343420,-312661,931103,-29598,-3126.606276,9311.032036,-295.983434,126.942649866594,37.482602864492,61.600152,13 G4 | U -312661 / +931103 / -29598,GroundNodeMarker_12,GroundNodeLabel_12,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S14,14,G3,S14 G3,gate,Cube14,5600.000000,2020.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-310977.262064,931340.438152,-29597.856259,-310977,931340,-29598,-3109.772621,9313.404382,-295.978563,126.942840201808,37.482581546541,61.600279,14 G3 | U -310977 / +931340 / -29598,GroundNodeMarker_13,GroundNodeLabel_13,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S15,15,G2,S15 G2,gate,Cube15,7285.000000,2020.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-309308.749745,931575.579409,-29597.373396,-309309,931576,-29597,-3093.087497,9315.755794,-295.973734,126.943028857487,37.482560416387,61.600449,15 G2 | U -309309 / +931576 / -29597,GroundNodeMarker_14,GroundNodeLabel_14,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S16,16,G1,S16 G1,gate,Cube16,8970.000000,2020.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-307640.237427,931810.720665,-29596.890534,-307640,931811,-29597,-3076.402374,9318.107207,-295.968905,126.943217513060,37.482539285932,61.600663,16 G1 | U -307640 / +931811 / -29597,GroundNodeMarker_15,GroundNodeLabel_15,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-312376.645142,929088.118180,-29595.260088,-312377,929088,-29595,-3123.766451,9290.881182,-295.952601,126.942681888847,37.482784433503,61.600119,17 | U -312377 / +929088 / -29595,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-310693.279599,929325.352682,-29594.772927,-310693,929325,-29595,-3106.932796,9293.253527,-295.947729,126.942872224513,37.482763115501,61.600246,18 | U -310693 / +929325 / -29595,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-309024.767280,929560.493938,-29594.290064,-309025,929560,-29594,-3090.247673,9295.604939,-295.942901,126.943060880640,37.482741985297,61.600416,19 | U -309025 / +929560 / -29594,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-307356.254962,929795.635195,-29593.807202,-307356,929796,-29594,-3073.562550,9297.956352,-295.938072,126.943249536660,37.482720854791,61.600630,20 | U -307356 / +929796 / -29594,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-311534.962371,929206.735431,-29595.016508,-311535,929207,-29595,-3115.349624,9292.067354,-295.950165,126.942777056694,37.482773774540,61.600177,21 | U -311535 / +929207 / -29595,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-309858.528332,929442.993085,-29594.531352,-309859,929443,-29595,-3098.585283,9294.429931,-295.945314,126.942966608571,37.482752544166,61.600325,22 | U -309859 / +929443 / -29595,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-308190.016014,929678.134342,-29594.048490,-308190,929678,-29594,-3081.900160,9296.781343,-295.940485,126.943155264644,37.482731413811,61.600518,23 | U -308190 / +929678 / -29594,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-306321.480260,929941.464639,-29593.507741,-306321,929941,-29594,-3063.214803,9299.414646,-295.935077,126.943366536928,37.482707749964,61.600786,24 | U -306321 / +929941 / -29594,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
봉천,port,37.482832000000,126.942245000000,8.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,-316240.497747,928558.493878,-29756.400230,-304210.551073,928183.848379,-29589.895695,-304211,928184,-29590,-3042.105511,9281.838484,-295.898957,126.943605131201,37.482866181209,61.601134,25 F2 | U -304211 / +928184 / -29590,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
