sim_time,gid,Lmax_1s,Lmax_w
20:03:28,6440,61.5,66.5
20:03:28,4646,59.6,64.6
20:03:28,6441,65.9,70.9
20:03:28,5247,65.2,70.2
20:03:28,4543,66,71
20:03:40,5844,66,71
20:03:40,6648,66,71
20:03:40,3852,66,71
20:03:40,4744,65.4,70.4
20:03:40,6153,65.4,70.4
20:03:40,4152,65,70
20:03:40,5948,66,71
20:03:40,5645,66,71
20:03:40,4446,65.4,70.4
20:03:40,6256,59.6,64.6
20:03:40,4951,65.4,70.4
20:03:40,5047,59.6,64.6
20:03:40,4447,66,71
20:03:40,5848,59.2,64.2
20:03:40,4548,65.2,70.2
20:03:40,3753,66,71
20:03:40,5953,59.6,64.6
20:03:40,5444,60.2,65.2
20:03:40,5245,61.3,66.3
20:03:40,5340,65,70
20:03:40,5949,59.5,64.5
20:03:40,6447,64.9,69.9
20:03:40,5646,59.5,64.5
20:03:40,4650,59,64
20:03:40,6046,60.3,65.3
20:03:40,6540,59.6,64.6
20:03:40,4746,59.4,64.4
20:03:40,6441,66,71
20:03:40,5247,65.2,70.2
20:03:40,4547,65.4,70.4
20:03:40,4543,65.9,70.9
20:03:47,5844,66,71
20:03:47,6649,66,71
20:03:47,3852,66,71
20:03:47,4743,65.7,70.7
20:03:47,6153,66,71
20:03:47,4053,65,70
20:03:47,5948,66,71
20:03:47,5745,66,71
20:03:47,4446,65.2,70.2
20:03:47,6257,59.5,64.5
20:03:47,4951,65.7,70.7
20:03:47,5046,60.3,65.3
20:03:47,4447,66,71
20:03:47,4548,65.2,70.2
20:03:47,6053,59.7,64.7
20:03:47,5344,59.7,64.7
20:03:47,5245,59.9,64.9
20:03:47,5340,65.9,70.9
20:03:47,5544,59.5,64.5
20:03:47,5950,59.8,64.8
20:03:47,6548,64.9,69.9
20:03:47,5545,59.7,64.7
20:03:47,4750,59.3,64.3
20:03:47,5848,59.8,64.8
20:03:47,6046,60.1,65.1
20:03:47,5946,60.4,65.4
20:03:47,6540,60,65
20:03:47,4746,59.9,64.9
20:03:47,6440,65.7,70.7
20:03:47,4547,65.3,70.3
20:03:47,5347,65.3,70.3
20:03:47,4543,65.1,70.1
20:04:00,5844,66,71
20:04:00,6649,66,71
20:04:00,3852,66,71
20:04:00,4742,65.2,70.2
20:04:00,6153,66,71
20:04:00,4053,65,70
20:04:00,5745,66,71
20:04:00,4447,66,71
20:04:00,6257,65.9,70.9
20:04:00,5051,65.7,70.7
20:04:00,5046,59.6,64.6
20:04:00,5948,59.1,64.1
20:04:00,4547,65.1,70.1
20:04:00,5952,59.5,64.5
20:04:00,5345,61.4,66.4
20:04:00,5145,63.1,68.1
20:04:00,5440,66,71
20:04:00,5645,59.8,64.8
20:04:00,5951,59.8,64.8
20:04:00,6548,64.9,69.9
20:04:00,5544,59.5,64.5
20:04:00,4750,59.3,64.3
20:04:00,5847,60.2,65.2
20:04:00,6147,59.1,64.1
20:04:00,5946,60.3,65.3
20:04:00,6640,59.4,64.4
20:04:00,4845,59.7,64.7
20:04:00,6440,61.4,66.4
20:04:00,5347,65.3,70.3
20:04:00,4548,65.3,70.3
20:04:00,4543,65.2,70.2
20:04:10,5844,66,71
20:04:10,6649,66,71
20:04:10,3852,66,71
20:04:10,4742,65.5,70.5
20:04:10,6254,66,71
20:04:10,3954,65,70
20:04:10,5744,66,71
20:04:10,4447,66,71
20:04:10,6157,65.7,70.7
20:04:10,5051,65.9,70.9
20:04:10,5145,65.7,70.7
20:04:10,6047,59.6,64.6
20:04:10,4546,65.2,70.2
20:04:10,5952,59.6,64.6
20:04:10,5245,59.6,64.6
20:04:10,5541,66,71
20:04:10,5645,59.6,64.6
20:04:10,5951,59.6,64.6
20:04:10,6548,65.5,70.5
20:04:10,5544,60.1,65.1
20:04:10,4850,59.3,64.3
20:04:10,5746,59.9,64.9
20:04:10,6147,59.4,64.4
20:04:10,5847,59.9,64.9
20:04:10,6641,59.6,64.6
20:04:10,4845,60.3,65.3
20:04:10,6440,60.2,65.2
20:04:10,5347,59.6,64.6
20:04:10,4548,65.2,70.2
20:04:10,4547,65.3,70.3
20:04:10,4543,65.4,70.4
20:04:10,3851,65.3,70.3
20:04:19,5844,66,71
20:04:19,6649,66,71
20:04:19,3852,66,71
20:04:19,4741,65.8,70.8
20:04:19,6254,66,71
20:04:19,3954,65,70
20:04:19,4447,66,71
20:04:19,6058,65.9,70.9
20:04:19,5151,66,71
20:04:19,5245,60.4,65.4
20:04:19,6147,59.1,64.1
20:04:19,4546,65.4,70.4
20:04:19,5951,59.7,64.7
20:04:19,5145,61.1,66.1
20:04:19,5046,65.2,70.2
20:04:19,5441,65.8,70.8
20:04:19,5745,59.8,64.8
20:04:19,5952,59.6,64.6
20:04:19,6648,65.2,70.2
20:04:19,5444,59.7,64.7
20:04:19,4951,59.9,64.9
20:04:19,5746,60.1,65.1
20:04:19,6148,59.5,64.5
20:04:19,5847,59.5,64.5
20:04:19,6741,59.5,64.5
20:04:19,4945,59.9,64.9
20:04:19,6540,59.6,64.6
20:04:19,4446,59.9,64.9
20:04:19,5346,59.7,64.7
20:04:19,4548,65.3,70.3
20:04:19,4543,65.4,70.4
20:04:19,3851,65.3,70.3
20:04:30,5844,66,71
20:04:30,6649,66,71
20:04:30,3852,66,71
20:04:30,4641,65.5,70.5
20:04:30,6254,66,71
20:04:30,3854,65.1,70.1
20:04:30,4447,66,71
20:04:30,6058,65.5,70.5
20:04:30,5150,66,71
20:04:30,5245,60.7,65.7
20:04:30,6147,59.1,64.1
20:04:30,4446,65.1,70.1
20:04:30,5951,65.6,70.6
20:04:30,5146,60.2,65.2
20:04:30,5046,65.6,70.6
20:04:30,5441,66,71
20:04:30,5746,60.1,65.1
20:04:30,5953,59.6,64.6
20:04:30,6648,66,71
20:04:30,5444,60.8,65.8
20:04:30,4951,60,65
20:04:30,5745,59.8,64.8
20:04:30,6149,65.2,70.2
20:04:30,6742,59.8,64.8
20:04:30,4944,59.9,64.9
20:04:30,6540,59.6,64.6
20:04:30,5246,59.3,64.3
20:04:30,4548,65.1,70.1
20:04:30,4543,65.4,70.4
20:04:30,3851,65.1,70.1
20:04:40,6649,66,71
20:04:40,4641,65.4,70.4
20:04:40,6355,66,71
20:04:40,3854,65.1,70.1
20:04:40,5844,66,71
20:04:40,4447,66,71
20:04:40,6058,65.5,70.5
20:04:40,5150,65.4,70.4
20:04:40,5344,60.2,65.2
20:04:40,6247,59.1,64.1
20:04:40,3852,66,71
20:04:40,5950,65.2,70.2
20:04:40,5046,59.5,64.5
20:04:40,4946,65.3,70.3
20:04:40,5441,66,71
20:04:40,5746,59.7,64.7
20:04:40,6053,59.6,64.6
20:04:40,6648,66,71
20:04:40,5051,60.2,65.2
20:04:40,5645,59.4,64.4
20:04:40,6249,65.3,70.3
20:04:40,5646,59.7,64.7
20:04:40,6743,59.9,64.9
20:04:40,5044,62.3,67.3
20:04:40,6641,59.4,64.4
20:04:40,5246,59.5,64.5
20:04:40,4548,65.1,70.1
20:04:40,4542,65.1,70.1
20:04:40,3851,65.1,70.1
20:04:40,5442,66,71
20:04:50,4540,65.2,70.2
20:04:50,6355,66,71
20:04:50,3754,65,70
20:04:50,5844,66,71
20:04:50,4447,66,71
20:04:50,6059,66,71
20:04:50,5250,66,71
20:04:50,5344,60.9,65.9
20:04:50,6347,59.1,64.1
20:04:50,3852,66,71
20:04:50,5950,65.2,70.2
20:04:50,5047,59.5,64.5
20:04:50,4946,65.3,70.3
20:04:50,5441,66,71
20:04:50,5847,59.7,64.7
20:04:50,5953,59.5,64.5
20:04:50,6649,66,71
20:04:50,5245,61.3,66.3
20:04:50,5151,61.3,66.3
20:04:50,5545,59.4,64.4
20:04:50,6250,65.5,70.5
20:04:50,5646,59.6,64.6
20:04:50,6743,60.2,65.2
20:04:50,5043,66,71
20:04:50,6641,59.6,64.6
20:04:50,4347,59.4,64.4
20:04:50,5146,59,64
20:04:50,4547,59.4,64.4
20:04:50,4548,59.5,64.5
20:04:50,4542,65.1,70.1
20:04:50,3851,65.1,70.1
20:04:50,5442,66,71
20:04:50,5352,65.9,70.9
20:05:00,4540,65.4,70.4
20:05:00,6355,66,71
20:05:00,3754,66,71
20:05:00,5844,66,71
20:05:00,4447,66,71
20:05:00,5959,66,71
20:05:00,5349,65.9,70.9
20:05:00,5444,59.5,64.5
20:05:00,6347,59.1,64.1
20:05:00,6050,65.2,70.2
20:05:00,5047,59.6,64.6
20:05:00,4846,65.3,70.3
20:05:00,5441,66,71
20:05:00,5848,59.6,64.6
20:05:00,5853,59.8,64.8
20:05:00,6649,66,71
20:05:00,5245,59.9,64.9
20:05:00,5151,61.4,66.4
20:05:00,5544,59.5,64.5
20:05:00,6251,65.3,70.3
20:05:00,5545,59.7,64.7
20:05:00,6744,60.2,65.2
20:05:00,5143,66,71
20:05:00,6742,59.6,64.6
20:05:00,4448,59.7,64.7
20:05:00,5146,59,64
20:05:00,4547,59.4,64.4
20:05:00,4548,59.5,64.5
20:05:00,4542,65.1,70.1
20:05:00,5843,65.3,70.3
20:05:00,3851,65.2,70.2
20:05:00,5442,65.4,70.4
20:05:00,5352,66,71
20:05:10,6355,66,71
20:05:10,3753,66,71
20:05:10,5844,66,71
20:05:10,5959,66,71
20:05:10,5349,65.4,70.4
20:05:10,5544,59.5,64.5
20:05:10,6347,64.9,69.9
20:05:10,4447,66,71
20:05:10,6049,65.2,70.2
20:05:10,4948,59,64
20:05:10,4846,65.2,70.2
20:05:10,5441,66,71
20:05:10,5848,59.1,64.1
20:05:10,5853,59.8,64.8
20:05:10,6649,66,71
20:05:10,5145,61.2,66.2
20:05:10,5252,61.5,66.5
20:05:10,5444,59.5,64.5
20:05:10,6251,65.2,70.2
20:05:10,5545,59.6,64.6
20:05:10,6644,60,65
20:05:10,5143,66,71
20:05:10,6742,59.9,64.9
20:05:10,4448,59.4,64.4
20:05:10,5047,59,64
20:05:10,4546,59.5,64.5
20:05:10,4547,59.4,64.4
20:05:10,4542,65.2,70.2
20:05:10,5943,65.6,70.6
20:05:10,3851,65.3,70.3
20:05:10,5442,65.5,70.5
20:05:10,5352,65.8,70.8
20:05:10,5859,65.6,70.6
20:05:20,6355,66,71
20:05:20,3753,66,71
20:05:20,5959,66,71
20:05:20,5449,66,71
20:05:20,5545,59.5,64.5
20:05:20,6246,64.9,69.9
20:05:20,4447,66,71
20:05:20,6048,65.2,70.2
20:05:20,4948,59.1,64.1
20:05:20,4747,65.1,70.1
20:05:20,5441,66,71
20:05:20,5849,59.5,64.5
20:05:20,5752,60.6,65.6
20:05:20,6649,66,71
20:05:20,5146,59.9,64.9
20:05:20,5352,65.8,70.8
20:05:20,5344,60.9,65.9
20:05:20,6252,65.2,70.2
20:05:20,5544,59.5,64.5
20:05:20,6645,59.9,64.9
20:05:20,5242,66,71
20:05:20,6743,60.1,65.1
20:05:20,4548,59.6,64.6
20:05:20,5047,59,64
20:05:20,4546,59.8,64.8
20:05:20,4547,59.4,64.4
20:05:20,4541,65.3,70.3
20:05:20,5943,65.9,70.9
20:05:20,3850,65.2,70.2
20:05:20,5442,65.4,70.4
20:05:20,5859,65.9,70.9
20:05:29,6355,66,71
20:05:29,3852,66,71
20:05:29,5859,66,71
20:05:29,5450,65.8,70.8
20:05:29,5645,59.5,64.5
20:05:29,6246,66,71
20:05:29,4447,66,71
20:05:29,6048,65.4,70.4
20:05:29,4849,59,64
20:05:29,4747,65.3,70.3
20:05:29,5950,59.5,64.5
20:05:29,5652,60.5,65.5
20:05:29,6649,66,71
20:05:29,5046,59.7,64.7
20:05:29,5352,65.8,70.8
20:05:29,5344,60.5,65.5
20:05:29,6252,65.2,70.2
20:05:29,5544,60.5,65.5
20:05:29,6545,59.8,64.8
20:05:29,5242,66,71
20:05:29,6743,60.3,65.3
20:05:29,4549,59.4,64.4
20:05:29,5048,59,64
20:05:29,4446,59.3,64.3
20:05:29,4546,59.4,64.4
20:05:29,4641,65.3,70.3
20:05:29,5943,65.9,70.9
20:05:29,3950,65.1,70.1
20:05:29,5442,65.6,70.6
20:05:39,3852,66,71
20:05:39,5859,66,71
20:05:39,5550,66,71
20:05:39,5745,60.2,65.2
20:05:39,6246,66,71
20:05:39,4447,66,71
20:05:39,6047,65.3,70.3
20:05:39,4749,59,64
20:05:39,4748,65.3,70.3
20:05:39,5950,59.7,64.7
20:05:39,5652,59.9,64.9
20:05:39,6649,66,71
20:05:39,5047,59.5,64.5
20:05:39,5452,60.9,65.9
20:05:39,5245,60.4,65.4
20:05:39,6252,65.2,70.2
20:05:39,5543,61.2,66.2
20:05:39,6545,59.7,64.7
20:05:39,5242,66,71
20:05:39,6744,60.2,65.2
20:05:39,4549,59.5,64.5
20:05:39,4948,59.2,64.2
20:05:39,4546,59.5,64.5
20:05:39,4641,59.6,64.6
20:05:39,6043,65.4,70.4
20:05:39,3949,65.2,70.2
20:05:39,5342,65.4,70.4
20:05:39,5352,66,71
20:05:49,4242,65.4,70.4
20:05:49,3852,66,71
20:05:49,5859,65.9,70.9
20:05:49,5550,66,71
20:05:49,5746,65.7,70.7
20:05:49,6246,66,71
20:05:49,4447,66,71
20:05:49,5947,65.7,70.7
20:05:49,4749,59.3,64.3
20:05:49,4848,64.8,69.8
20:05:49,5951,59.7,64.7
20:05:49,5552,59.9,64.9
20:05:49,4947,59.6,64.6
20:05:49,5245,60.7,65.7
20:05:49,6153,65.7,70.7
20:05:49,5542,61.1,66.1
20:05:49,6445,60.6,65.6
20:05:49,5241,66,71
20:05:49,6645,59.9,64.9
20:05:49,4650,59,64
20:05:49,4948,59.2,64.2
20:05:49,4347,59.4,64.4
20:05:49,4446,59.3,64.3
20:05:49,4540,59.4,64.4
20:05:49,6042,63.5,68.5
20:05:49,3949,63.1,68.1
20:05:49,5342,65.3,70.3
20:05:49,5352,65.9,70.9
20:05:49,5858,66,71
20:06:00,4243,65.9,70.9
20:06:00,3852,66,71
20:06:00,5859,65.9,70.9
20:06:00,5651,65.9,70.9
20:06:00,5746,65.6,70.6
20:06:00,6246,66,71
20:06:00,5947,65.4,70.4
20:06:00,4650,59,64
20:06:00,4849,64.8,69.8
20:06:00,5952,59.6,64.6
20:06:00,5452,60.1,65.1
20:06:00,4948,59,64
20:06:00,5552,60,65
20:06:00,5145,66,71
20:06:00,6153,65.9,70.9
20:06:00,5542,60.3,65.3
20:06:00,6445,59.6,64.6
20:06:00,5341,65.9,70.9
20:06:00,6645,59.9,64.9
20:06:00,4550,59,64
20:06:00,4848,59,64
20:06:00,4448,59.7,64.7
20:06:00,4447,59.5,64.5
20:06:00,4540,59.5,64.5
20:06:00,6043,59.8,64.8
20:06:00,3949,59.4,64.4
20:06:00,5342,65.3,70.3
20:06:00,5352,65.9,70.9
20:06:00,5858,66,71
20:06:00,4543,66,71
20:06:10,4243,66,71
20:06:10,3852,66,71
20:06:10,5859,65.9,70.9
20:06:10,5651,65.6,70.6
20:06:10,5847,65.5,70.5
20:06:10,6246,66,71
20:06:10,4650,59,64
20:06:10,4948,66,71
20:06:10,5952,59.4,64.4
20:06:10,5352,61.1,66.1
20:06:10,4848,59,64
20:06:10,5652,60.8,65.8
20:06:10,5146,65.1,70.1
20:06:10,6154,66,71
20:06:10,5542,61.7,66.7
20:06:10,6446,59.6,64.6
20:06:10,5340,64.5,69.5
20:06:10,6545,59.5,64.5
20:06:10,4551,59,64
20:06:10,4749,59,64
20:06:10,4448,59.5,64.5
20:06:10,4347,59.3,64.3
20:06:10,6043,59.6,64.6
20:06:10,4050,59.5,64.5
20:06:10,5342,65.7,70.7
20:06:10,5252,65.8,70.8
20:06:10,5858,66,71
20:06:10,4543,65.8,70.8
20:06:20,4244,65.5,70.5
20:06:20,3852,66,71
20:06:20,5859,65.9,70.9
20:06:20,5652,65.5,70.5
20:06:20,5847,65.5,70.5
20:06:20,6246,66,71
20:06:20,5848,66,71
20:06:20,4550,59,64
20:06:20,4948,66,71
20:06:20,6053,59.6,64.6
20:06:20,5352,60.5,65.5
20:06:20,4849,59,64
20:06:20,5752,60.3,65.3
20:06:20,5146,64.8,69.8
20:06:20,6254,66,71
20:06:20,5441,61.7,66.7
20:06:20,6347,59.1,64.1
20:06:20,5440,66,71
20:06:20,6545,59.5,64.5
20:06:20,4451,59,64
20:06:20,4749,59.3,64.3
20:06:20,4548,59.8,64.8
20:06:20,4448,59.6,64.6
20:06:20,6044,60.3,65.3
20:06:20,4050,59.3,64.3
20:06:20,5343,65.9,70.9
20:06:20,5252,66,71
20:06:20,5858,66,71
20:06:20,4543,65.1,70.1
20:06:30,4244,65.7,70.7
20:06:30,3852,66,71
20:06:30,5653,65.8,70.8
20:06:30,5847,66,71
20:06:30,5948,66,71
20:06:30,4551,59,64
20:06:30,4948,66,71
20:06:30,6053,65.6,70.6
20:06:30,5252,60.3,65.3
20:06:30,4749,59,64
20:06:30,5753,62.7,67.7
20:06:30,5147,64.8,69.8
20:06:30,6254,66,71
20:06:30,5441,60.4,65.4
20:06:30,6347,59.1,64.1
20:06:30,5440,66,71
20:06:30,6445,60.5,65.5
20:06:30,4352,59,64
20:06:30,4649,59,64
20:06:30,4549,59.5,64.5
20:06:30,4448,59.4,64.4
20:06:30,6044,60,65
20:06:30,4051,59.3,64.3
20:06:30,5343,60.5,65.5
20:06:30,5251,66,71
20:06:30,5858,65.7,70.7
20:06:30,4543,65.2,70.2
20:06:30,4447,66,71
20:06:39,4345,65.6,70.6
20:06:39,5653,65.6,70.6
20:06:39,5848,66,71
20:06:39,5948,66,71
20:06:39,4451,59,64
20:06:39,4948,66,71
20:06:39,6054,65.7,70.7
20:06:39,5152,63.5,68.5
20:06:39,4749,59.3,64.3
20:06:39,5753,65.7,70.7
20:06:39,5047,64.8,69.8
20:06:39,6355,66,71
20:06:39,5342,60.3,65.3
20:06:39,6247,59.1,64.1
20:06:39,5441,65.8,70.8
20:06:39,6345,59.5,64.5
20:06:39,4352,59,64
20:06:39,4650,59,64
20:06:39,4549,59.4,64.4
20:06:39,4548,60.3,65.3
20:06:39,4241,59.9,64.9
20:06:39,6045,60.5,65.5
20:06:39,4051,59.1,64.1
20:06:39,5151,66,71
20:06:39,5858,65.7,70.7
20:06:39,4543,65.4,70.4
20:06:39,4447,66,71
20:06:39,5442,66,71
20:06:50,4345,65.5,70.5
20:06:50,5554,65.8,70.8
20:06:50,5948,66,71
20:06:50,4452,59,64
20:06:50,4948,66,71
20:06:50,6054,65.6,70.6
20:06:50,5152,66,71
20:06:50,4650,59,64
20:06:50,5854,65.9,70.9
20:06:50,5048,64.8,69.8
20:06:50,6355,66,71
20:06:50,5242,61.8,66.8
20:06:50,6147,59.1,64.1
20:06:50,5441,66,71
20:06:50,6345,59.5,64.5
20:06:50,4252,59.4,64.4
20:06:50,4550,59,64
20:06:50,4549,59.4,64.4
20:06:50,4242,59.7,64.7
20:06:50,6046,60.2,65.2
20:06:50,4152,59.1,64.1
20:06:50,5151,66,71
20:06:50,5758,65.6,70.6
20:06:50,4543,65.4,70.4
20:06:50,4447,65.5,70.5
20:06:50,5442,66,71
20:06:50,6649,66,71
20:06:58,4445,66,71
20:06:58,5554,66,71
20:06:58,5948,66,71
20:06:58,4352,59,64
20:06:58,4948,66,71
20:06:58,6055,65.9,70.9
20:06:58,5153,65.9,70.9
20:06:58,4650,59.3,64.3
20:06:58,5854,66,71
20:06:58,5148,65.8,70.8
20:06:58,6355,66,71
20:06:58,5242,61.8,66.8
20:06:58,6147,64.9,69.9
20:06:58,5442,66,71
20:06:58,6245,59.5,64.5
20:06:58,4152,59.4,64.4
20:06:58,4551,59,64
20:06:58,4549,59.4,64.4
20:06:58,4243,60.7,65.7
20:06:58,5946,60.2,65.2
20:06:58,5243,61.7,66.7
20:06:58,5151,61.1,66.1
20:06:58,5757,60.2,65.2
20:06:58,4543,65.3,70.3
20:06:58,4447,65.5,70.5
20:06:58,6649,65.8,70.8
20:07:10,4445,66,71
20:07:10,5453,65.9,70.9
20:07:10,5948,66,71
20:07:10,4252,59.4,64.4
20:07:10,4948,66,71
20:07:10,6055,66,71
20:07:10,5153,66,71
20:07:10,4750,59.3,64.3
20:07:10,5855,66,71
20:07:10,5149,66,71
20:07:10,6355,66,71
20:07:10,5143,61.9,66.9
20:07:10,6048,64.9,69.9
20:07:10,5442,66,71
20:07:10,6244,59.7,64.7
20:07:10,4152,59.2,64.2
20:07:10,4451,59,64
20:07:10,4650,59,64
20:07:10,4243,61.3,66.3
20:07:10,5946,60.4,65.4
20:07:10,5150,61.1,66.1
20:07:10,5857,60,65
20:07:10,4542,65.1,70.1
20:07:10,4547,65.3,70.3
20:07:10,6649,65.3,70.3
20:07:20,4444,66,71
20:07:20,5453,66,71
20:07:20,5948,66,71
20:07:20,4252,59.4,64.4
20:07:20,6056,65.5,70.5
20:07:20,5054,65.9,70.9
20:07:20,4750,59.3,64.3
20:07:20,5856,65.9,70.9
20:07:20,5148,66,71
20:07:20,6355,66,71
20:07:20,5143,61.8,66.8
20:07:20,6047,65.3,70.3
20:07:20,5442,66,71
20:07:20,6244,59.6,64.6
20:07:20,4152,64.9,69.9
20:07:20,4452,59,64
20:07:20,4850,59.3,64.3
20:07:20,4651,59.2,64.2
20:07:20,4244,59.9,64.9
20:07:20,5847,59.9,64.9
20:07:20,4352,59,64
20:07:20,5150,60.2,65.2
20:07:20,5857,59.9,64.9
20:07:20,4542,65.1,70.1
20:07:20,4547,65.3,70.3
20:07:20,6649,66,71
20:07:30,4444,66,71
20:07:30,5452,66,71
20:07:30,5948,66,71
20:07:30,4152,59.2,64.2
20:07:30,6157,65.3,70.3
20:07:30,5055,66,71
20:07:30,4850,59.5,64.5
20:07:30,5856,65.7,70.7
20:07:30,5248,66,71
20:07:30,6355,66,71
20:07:30,5043,62.9,67.9
20:07:30,5947,65.7,70.7
20:07:30,5442,66,71
20:07:30,6243,60,65
20:07:30,4052,65,70
20:07:30,4352,59,64
20:07:30,4651,59.9,64.9
20:07:30,4244,59.9,64.9
20:07:30,5847,59.7,64.7
20:07:30,5250,60.7,65.7
20:07:30,4542,65.1,70.1
20:07:30,4548,65.3,70.3
20:07:30,6649,66,71
20:07:40,4443,66,71
20:07:40,5352,66,71
20:07:40,5948,66,71
20:07:40,4152,64.9,69.9
20:07:40,6157,65.3,70.3
20:07:40,5055,66,71
20:07:40,4951,64.8,69.8
20:07:40,5857,65.7,70.7
20:07:40,5248,66,71
20:07:40,5044,60.5,65.5
20:07:40,5947,65.3,70.3
20:07:40,5442,66,71
20:07:40,6242,61,66
20:07:40,4053,65,70
20:07:40,4252,59.4,64.4
20:07:40,4652,61.1,66.1
20:07:40,4345,59.9,64.9
20:07:40,5747,59.7,64.7
20:07:40,4451,59,64
20:07:40,5249,60.9,65.9
20:07:40,5856,59.9,64.9
20:07:40,4542,65.3,70.3
20:07:40,4548,65.2,70.2
20:07:40,5342,65.3,70.3
20:07:40,6649,65.8,70.8
20:07:40,6246,66,71
20:07:50,4443,66,71
20:07:50,5352,66,71
20:07:50,4152,65,70
20:07:50,6257,65.5,70.5
20:07:50,4955,66,71
20:07:50,4851,65.1,70.1
20:07:50,5857,66,71
20:07:50,5248,66,71
20:07:50,4944,60.2,65.2
20:07:50,5847,65.5,70.5
20:07:50,5442,66,71
20:07:50,6142,61.8,66.8
20:07:50,4053,65.1,70.1
20:07:50,4252,59.4,64.4
20:07:50,5051,59.8,64.8
20:07:50,4553,60.3,65.3
20:07:50,4345,59.9,64.9
20:07:50,5646,59.6,64.6
20:07:50,4551,59,64
20:07:50,5349,59.8,64.8
20:07:50,5855,61.8,66.8
20:07:50,4541,65.2,70.2
20:07:50,4548,65.4,70.4
20:07:50,5342,65.3,70.3
20:07:50,6650,65.2,70.2
20:07:50,6649,65.3,70.3
20:07:50,6246,66,71
20:07:50,5844,66,71
20:07:50,3852,66,71
20:08:00,4443,66,71
20:08:00,5352,66,71
20:08:00,4053,65,70
20:08:00,6258,65.6,70.6
20:08:00,4955,66,71
20:08:00,4751,65.9,70.9
20:08:00,5957,66,71
20:08:00,5248,66,71
20:08:00,4845,60.2,65.2
20:08:00,5848,66,71
20:08:00,6142,59.9,64.9
20:08:00,3954,65,70
20:08:00,4152,59.2,64.2
20:08:00,5051,60.6,65.6
20:08:00,4553,59.2,64.2
20:08:00,4446,59.5,64.5
20:08:00,5646,59.5,64.5
20:08:00,4550,59,64
20:08:00,5449,60.3,65.3
20:08:00,5855,62.2,67.2
20:08:00,4641,65.2,70.2
20:08:00,4548,59.5,64.5
20:08:00,5342,65.5,70.5
20:08:00,6650,65.3,70.3
20:08:00,6649,65.2,70.2
20:08:00,6246,65.8,70.8
20:08:00,5844,65.8,70.8
20:08:00,3852,66,71
20:08:10,4443,66,71
20:08:10,5352,66,71
20:08:10,4053,65.1,70.1
20:08:10,6358,65.6,70.6
20:08:10,4856,65.3,70.3
20:08:10,4751,65.1,70.1
20:08:10,5958,66,71
20:08:10,5248,66,71
20:08:10,4845,59.8,64.8
20:08:10,5948,66,71
20:08:10,6042,60.4,65.4
20:08:10,3954,65.1,70.1
20:08:10,4152,65,70
20:08:10,5151,61.7,66.7
20:08:10,4554,64.8,69.8
20:08:10,4446,59.5,64.5
20:08:10,5645,59.5,64.5
20:08:10,4650,59,64
20:08:10,5449,63.9,68.9
20:08:10,5854,61,66
20:08:10,4641,59.5,64.5
20:08:10,4548,59.5,64.5
20:08:10,5343,65.7,70.7
20:08:10,6650,65.1,70.1
20:08:10,6649,65.2,70.2
20:08:10,6246,65.8,70.8
20:08:10,5844,65.7,70.7
20:08:10,3852,65.2,70.2
20:08:20,4443,66,71
20:08:20,5352,66,71
20:08:20,3954,65,70
20:08:20,6457,65.5,70.5
20:08:20,4856,66,71
20:08:20,4750,65.1,70.1
20:08:20,6058,65.4,70.4
20:08:20,5248,66,71
20:08:20,4746,59.9,64.9
20:08:20,5948,66,71
20:08:20,5941,59.6,64.6
20:08:20,3854,65.8,70.8
20:08:20,4052,65.1,70.1
20:08:20,5251,62.4,67.4
20:08:20,4654,66,71
20:08:20,4546,59.3,64.3
20:08:20,5545,59.7,64.7
20:08:20,4650,59.4,64.4
20:08:20,5550,65.2,70.2
20:08:20,5853,60.1,65.1
20:08:20,4540,59.4,64.4
20:08:20,4547,59.3,64.3
20:08:20,5343,62.8,67.8
20:08:20,6650,64.9,69.9
20:08:20,6649,65.3,70.3
20:08:20,6246,65.7,70.7
20:08:20,5844,65.7,70.7
20:08:20,3851,65.2,70.2
20:08:30,4443,66,71
20:08:30,5352,66,71
20:08:30,3954,65.1,70.1
20:08:30,6457,65.8,70.8
20:08:30,4956,66,71
20:08:30,4650,64.8,69.8
20:08:30,6059,66,71
20:08:30,4746,65.4,70.4
20:08:30,5948,66,71
20:08:30,5941,59.7,64.7
20:08:30,3854,65,70
20:08:30,4053,65,70
20:08:30,5252,60.4,65.4
20:08:30,4654,66,71
20:08:30,4646,59.4,64.4
20:08:30,5544,59.5,64.5
20:08:30,4750,59.3,64.3
20:08:30,5550,62.1,67.1
20:08:30,5753,59.8,64.8
20:08:30,4540,59.5,64.5
20:08:30,4547,59.3,64.3
20:08:30,5343,60.5,65.5
20:08:30,6650,65.3,70.3
20:08:30,6245,65.5,70.5
20:08:30,5844,65.7,70.7
20:08:30,3851,65.3,70.3
20:08:40,3854,65.9,70.9
20:08:40,6557,65.6,70.6
20:08:40,4956,66,71
20:08:40,4550,64.8,69.8
20:08:40,5959,66,71
20:08:40,4646,65.2,70.2
20:08:40,5948,66,71
20:08:40,5841,59.7,64.7
20:08:40,3754,65,70
20:08:40,4053,65.1,70.1
20:08:40,5352,60.2,65.2
20:08:40,4755,66,71
20:08:40,4645,59.4,64.4
20:08:40,5544,60.4,65.4
20:08:40,4850,59.3,64.3
20:08:40,5651,61.1,66.1
20:08:40,5752,60,65
