sim_time,reg,phase,lat,lon,alt_m,x,y,z,lane
06:31:00.532,11-1,C,37.544873,127.118611,61.69837458341334,12381.441160957715,-2426.3307199994233,61.69837458341334,-
06:31:00.532,2-1,C,37.514055,127.068923,21.970462854673062,7997.1121386822315,-5856.99047999982,21.970462854673062,-
06:31:00.532,15-1,A,37.56282932404505,126.79250405203099,0.0,-16393.316453479092,-427.432727304902,0.0,-
06:31:00.532,10-1,A,37.61050101834539,126.92340966837385,0.0,-4842.573962116153,4879.380282208727,0.0,-
06:31:00.532,7-1,A,37.48261106547772,126.94330119575363,0.0,-3087.40167125033,-9357.329271020164,0.0,-
06:31:00.532,8-1,A,37.47551558785832,126.98322409940435,0.0,435.2827823279222,-10147.197839611623,0.0,-
06:31:00.564,12-1,C,37.567745359304766,126.9683724660333,137.16,-875.1834714336057,119.82031780655078,137.16,-
06:31:00.564,13-1,C,37.49488720481951,127.02444785843326,137.16,4072.7510466509857,-7990.749439491552,137.16,-
06:31:00.564,11-1,C,37.544873,127.118611,61.94591058335082,12381.441160957715,-2426.3307199994233,61.94591058335082,-
06:31:00.564,2-1,C,37.514055,127.068923,22.11902285463513,7997.1121386822315,-5856.99047999982,22.11902285463513,-
06:31:00.564,15-1,A,37.56282869557509,126.79250484625126,0.0,-16393.246373721202,-427.5026885806543,0.0,-
06:31:00.564,10-1,A,37.61050071478942,126.92341007886431,0.0,-4842.537741595365,4879.346490358103,0.0,-
06:31:00.564,7-1,A,37.482611023790795,126.94330156630403,0.0,-3087.368974927619,-9357.333911608126,0.0,-
06:31:00.564,8-1,A,37.475515535879204,126.98322446787854,0.0,435.3152954503815,-10147.203625926804,0.0,-
06:31:01.564,12-1,C,37.56771447666154,126.96816825107722,137.16,-893.202823364764,116.3824619629713,137.16,-
06:31:01.564,13-1,C,37.49485301840294,127.02451717358429,137.16,4078.8672201402146,-7994.555071383839,137.16,-
06:31:01.564,11-1,C,37.544873,127.118611,70.18141058333877,12381.441160957715,-2426.3307199994233,70.18141058333877,-
06:31:01.564,2-1,C,37.514055,127.068923,27.26152285461505,7997.1121386822315,-5856.99047999982,27.26152285461505,-
06:31:01.564,15-1,A,37.56280588256748,126.79253367587627,0.0,-16390.70252889768,-430.0422325877124,0.0,-
06:31:01.564,10-1,A,37.61048816467177,126.92342705004612,0.0,-4841.0402523634475,4877.949411262189,0.0,-
06:31:01.564,7-1,A,37.48260908991356,126.9433187563239,0.0,-3085.8521760418007,-9357.549190822068,0.0,-
06:31:01.564,8-1,A,37.47551312454183,126.98324156158128,0.0,436.8235955842336,-10147.472056003728,0.0,-
06:31:01.593,12-1,C,37.56771358035698,126.96816232416235,137.16,-893.7257976209635,116.28268533895142,137.16,-
06:31:01.593,13-1,C,37.494852028992476,127.02451917967744,137.16,4079.0442321435835,-7994.665212557324,137.16,-
06:31:01.593,11-1,C,37.544873,127.118611,70.42066058353758,12381.441160957715,-2426.3307199994233,70.42066058353758,-
06:31:01.593,2-1,C,37.514055,127.068923,27.411075854739085,7997.1121386822315,-5856.99047999982,27.411075854739085,-
06:31:01.593,15-1,A,37.56280521832149,126.792534515308,0.0,-16390.62845980788,-430.11617645070993,0.0,-
06:31:01.593,10-1,A,37.61048779814154,126.92342754569496,0.0,-4840.996517707804,4877.908609116927,0.0,-
06:31:01.593,7-1,A,37.482609033300314,126.94331925955277,0.0,-3085.807772546443,-9357.555493008644,0.0,-
06:31:01.593,8-1,A,37.47551305395118,126.98324206199051,0.0,436.86775028306505,-10147.479914154064,0.0,-
06:31:02.593,12-1,C,37.567681831555895,126.96795238163988,137.16,-912.25053386131,112.74840880237282,137.16,-
06:31:02.593,13-1,C,37.49482028429331,127.02458354408991,137.16,4084.7235664212785,-7998.199032468126,137.16,-
06:31:02.593,11-1,C,37.544873,127.118611,79.17066058353758,12381.441160957715,-2426.3307199994233,79.17066058353758,-
06:31:02.593,2-1,C,37.514055,127.068923,33.068075854731056,7997.1121386822315,-5856.99047999982,33.068075854731056,-
06:31:02.593,15-1,A,37.56277913996616,126.79256747147134,0.0,-16387.720500876207,-433.01921896706415,0.0,-
06:31:02.593,10-1,A,37.61047209517452,126.923448780389,0.0,-4839.1228281781105,4876.160554828206,0.0,-
06:31:02.593,7-1,A,37.48260644995843,126.94334222259172,0.0,-3083.7815787345307,-9357.84307062701,0.0,-
