Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
광화문,hub,130,GATE 7,GATE,-44508.83405,-19264.16608,3538.119375,-445.0883405,-192.6416608,35.38119375,220,37.56857442,126.9734443,38.01569699
광화문,hub,130,GATE 6,GATE,-45594.17758,-17970.70399,3538.119375,-455.9417758,-179.7070399,35.38119375,220,37.56845782,126.9733214,38.00668501
광화문,hub,130,GATE 5,GATE,-46712.45134,-16637.99714,3538.119375,-467.1245134,-166.3799714,35.38119375,220,37.56833769,126.9731948,37.99744646
광화문,hub,130,GATE 4,GATE,-46653.20855,-23298.56158,3538.119385,-466.5320855,-232.9856158,35.38119385,40,37.56893808,126.9732018,38.01971991
광화문,hub,130,GATE 3,GATE,-47753.17902,-21987.66781,3538.119385,-477.5317902,-219.8766781,35.38119385,40,37.56881991,126.9730773,38.01054046
광화문,hub,130,GATE 2,GATE,-48838.85906,-20693.80472,3538.119385,-488.3885906,-206.9380472,35.38119385,40,37.56870328,126.9729543,38.00152538
광화문,hub,130,GATE 1,GATE,-49929.58086,-19393.93311,3538.119385,-499.2958086,-193.9393311,35.38119385,40,37.5685861,126.9728308,37.99251356
광화문,hub,130,FATO 2,FATO,-48622.30797,-14524.2226,3538.119375,-486.2230797,-145.242226,35.38119375,130,37.56814714,126.9729785,37.9823006
광화문,hub,130,FATO 1,FATO,-51770.20101,-17200.36743,3538.119385,-517.7020101,-172.0036743,35.38119385,130,37.56838837,126.9726224,37.97740849
광화문,hub,130,TAXI 5,TAXI,-45043.37509,-22006.59728,3538.119375,-450.4337509,-220.0659728,35.38119375,130,37.56882163,126.9733839,38.02244152
광화문,hub,130,TAXI 4,TAXI,-46161.86723,-20673.63007,3538.119375,-461.6186723,-206.7363007,35.38119375,130,37.56870147,126.9732573,38.01310681
광화문,hub,130,TAXI 3,TAXI,-47255.84272,-19369.88086,3538.119375,-472.5584272,-193.6988086,35.38119375,130,37.56858394,126.9731334,38.00402273
